image_id,eo_img,sar_img,label,partition
427028,train3/4/EO_427028.png,train3/4/SAR_427028.png,4,train
340419,train3/2/EO_340419.png,train3/2/SAR_340419.png,2,train
61541,train3/9/EO_61541.png,train3/9/SAR_61541.png,9,train
12357,train3/4/EO_12357.png,train3/4/SAR_12357.png,4,train
302625,train3/7/EO_302625.png,train3/7/SAR_302625.png,7,train
390189,train3/1/EO_390189.png,train3/1/SAR_390189.png,1,train
21829,train3/3/EO_21829.png,train3/3/SAR_21829.png,3,train
469347,train3/1/EO_469347.png,train3/1/SAR_469347.png,1,train
64748,train3/0/EO_64748.png,train3/0/SAR_64748.png,0,train
353218,train3/1/EO_353218.png,train3/1/SAR_353218.png,1,train
18903,train3/4/EO_18903.png,train3/4/SAR_18903.png,4,train
117759,train3/0/EO_117759.png,train3/0/SAR_117759.png,0,train
103836,train3/9/EO_103836.png,train3/9/SAR_103836.png,9,train
332986,train3/5/EO_332986.png,train3/5/SAR_332986.png,5,train
429746,train3/5/EO_429746.png,train3/5/SAR_429746.png,5,train
63839,train3/2/EO_63839.png,train3/2/SAR_63839.png,2,train
51172,train3/9/EO_51172.png,train3/9/SAR_51172.png,9,train
204253,train3/6/EO_204253.png,train3/6/SAR_204253.png,6,train
251194,train3/7/EO_251194.png,train3/7/SAR_251194.png,7,train
135903,train3/0/EO_135903.png,train3/0/SAR_135903.png,0,train
465948,train3/2/EO_465948.png,train3/2/SAR_465948.png,2,train
136262,train3/9/EO_136262.png,train3/9/SAR_136262.png,9,train
271117,train3/0/EO_271117.png,train3/0/SAR_271117.png,0,train
162095,train3/3/EO_162095.png,train3/3/SAR_162095.png,3,train
359856,train3/9/EO_359856.png,train3/9/SAR_359856.png,9,train
94427,train3/9/EO_94427.png,train3/9/SAR_94427.png,9,train
357304,train3/4/EO_357304.png,train3/4/SAR_357304.png,4,train
88775,train3/2/EO_88775.png,train3/2/SAR_88775.png,2,train
340759,train3/5/EO_340759.png,train3/5/SAR_340759.png,5,train
54265,train3/1/EO_54265.png,train3/1/SAR_54265.png,1,train
112137,train3/8/EO_112137.png,train3/8/SAR_112137.png,8,train
318113,train3/9/EO_318113.png,train3/9/SAR_318113.png,9,train
32513,train3/9/EO_32513.png,train3/9/SAR_32513.png,9,train
20227,train3/2/EO_20227.png,train3/2/SAR_20227.png,2,train
294096,train3/8/EO_294096.png,train3/8/SAR_294096.png,8,train
78287,train3/1/EO_78287.png,train3/1/SAR_78287.png,1,train
139558,train3/6/EO_139558.png,train3/6/SAR_139558.png,6,train
87103,train3/2/EO_87103.png,train3/2/SAR_87103.png,2,train
153064,train3/7/EO_153064.png,train3/7/SAR_153064.png,7,train
272172,train3/0/EO_272172.png,train3/0/SAR_272172.png,0,train
438061,train3/2/EO_438061.png,train3/2/SAR_438061.png,2,train
472299,train3/4/EO_472299.png,train3/4/SAR_472299.png,4,train
376543,train3/5/EO_376543.png,train3/5/SAR_376543.png,5,train
332817,train3/7/EO_332817.png,train3/7/SAR_332817.png,7,train
434197,train3/3/EO_434197.png,train3/3/SAR_434197.png,3,train
272246,train3/8/EO_272246.png,train3/8/SAR_272246.png,8,train
197617,train3/1/EO_197617.png,train3/1/SAR_197617.png,1,train
244693,train3/2/EO_244693.png,train3/2/SAR_244693.png,2,train
96296,train3/1/EO_96296.png,train3/1/SAR_96296.png,1,train
307163,train3/6/EO_307163.png,train3/6/SAR_307163.png,6,train
313325,train3/9/EO_313325.png,train3/9/SAR_313325.png,9,train
60975,train3/9/EO_60975.png,train3/9/SAR_60975.png,9,train
46290,train3/0/EO_46290.png,train3/0/SAR_46290.png,0,train
194265,train3/4/EO_194265.png,train3/4/SAR_194265.png,4,train
456135,train3/4/EO_456135.png,train3/4/SAR_456135.png,4,train
250676,train3/2/EO_250676.png,train3/2/SAR_250676.png,2,train
187515,train3/0/EO_187515.png,train3/0/SAR_187515.png,0,train
147069,train3/8/EO_147069.png,train3/8/SAR_147069.png,8,train
299558,train3/8/EO_299558.png,train3/8/SAR_299558.png,8,train
356403,train3/4/EO_356403.png,train3/4/SAR_356403.png,4,train
306795,train3/5/EO_306795.png,train3/5/SAR_306795.png,5,train
92016,train3/9/EO_92016.png,train3/9/SAR_92016.png,9,train
162120,train3/1/EO_162120.png,train3/1/SAR_162120.png,1,train
461392,train3/5/EO_461392.png,train3/5/SAR_461392.png,5,train
403112,train3/1/EO_403112.png,train3/1/SAR_403112.png,1,train
171638,train3/2/EO_171638.png,train3/2/SAR_171638.png,2,train
336547,train3/6/EO_336547.png,train3/6/SAR_336547.png,6,train
145414,train3/2/EO_145414.png,train3/2/SAR_145414.png,2,train
188456,train3/0/EO_188456.png,train3/0/SAR_188456.png,0,train
148913,train3/0/EO_148913.png,train3/0/SAR_148913.png,0,train
287261,train3/2/EO_287261.png,train3/2/SAR_287261.png,2,train
164867,train3/1/EO_164867.png,train3/1/SAR_164867.png,1,train
121372,train3/4/EO_121372.png,train3/4/SAR_121372.png,4,train
466308,train3/5/EO_466308.png,train3/5/SAR_466308.png,5,train
294810,train3/7/EO_294810.png,train3/7/SAR_294810.png,7,train
85814,train3/4/EO_85814.png,train3/4/SAR_85814.png,4,train
24202,train3/0/EO_24202.png,train3/0/SAR_24202.png,0,train
190194,train3/6/EO_190194.png,train3/6/SAR_190194.png,6,train
442449,train3/6/EO_442449.png,train3/6/SAR_442449.png,6,train
301178,train3/3/EO_301178.png,train3/3/SAR_301178.png,3,train
374893,train3/1/EO_374893.png,train3/1/SAR_374893.png,1,train
379506,train3/8/EO_379506.png,train3/8/SAR_379506.png,8,train
353304,train3/9/EO_353304.png,train3/9/SAR_353304.png,9,train
251440,train3/0/EO_251440.png,train3/0/SAR_251440.png,0,train
306895,train3/6/EO_306895.png,train3/6/SAR_306895.png,6,train
115392,train3/3/EO_115392.png,train3/3/SAR_115392.png,3,train
358198,train3/2/EO_358198.png,train3/2/SAR_358198.png,2,train
382144,train3/7/EO_382144.png,train3/7/SAR_382144.png,7,train
264887,train3/1/EO_264887.png,train3/1/SAR_264887.png,1,train
245298,train3/4/EO_245298.png,train3/4/SAR_245298.png,4,train
190006,train3/4/EO_190006.png,train3/4/SAR_190006.png,4,train
304308,train3/4/EO_304308.png,train3/4/SAR_304308.png,4,train
356635,train3/0/EO_356635.png,train3/0/SAR_356635.png,0,train
334907,train3/1/EO_334907.png,train3/1/SAR_334907.png,1,train
94409,train3/5/EO_94409.png,train3/5/SAR_94409.png,5,train
364774,train3/6/EO_364774.png,train3/6/SAR_364774.png,6,train
117123,train3/3/EO_117123.png,train3/3/SAR_117123.png,3,train
434058,train3/3/EO_434058.png,train3/3/SAR_434058.png,3,train
307091,train3/8/EO_307091.png,train3/8/SAR_307091.png,8,train
308817,train3/8/EO_308817.png,train3/8/SAR_308817.png,8,train
59808,train3/8/EO_59808.png,train3/8/SAR_59808.png,8,train
266399,train3/2/EO_266399.png,train3/2/SAR_266399.png,2,train
94954,train3/0/EO_94954.png,train3/0/SAR_94954.png,0,train
133168,train3/4/EO_133168.png,train3/4/SAR_133168.png,4,train
194449,train3/6/EO_194449.png,train3/6/SAR_194449.png,6,train
154326,train3/8/EO_154326.png,train3/8/SAR_154326.png,8,train
241912,train3/5/EO_241912.png,train3/5/SAR_241912.png,5,train
469266,train3/8/EO_469266.png,train3/8/SAR_469266.png,8,train
29819,train3/8/EO_29819.png,train3/8/SAR_29819.png,8,train
412559,train3/0/EO_412559.png,train3/0/SAR_412559.png,0,train
202807,train3/7/EO_202807.png,train3/7/SAR_202807.png,7,train
154027,train3/7/EO_154027.png,train3/7/SAR_154027.png,7,train
416642,train3/6/EO_416642.png,train3/6/SAR_416642.png,6,train
404200,train3/4/EO_404200.png,train3/4/SAR_404200.png,4,train
21448,train3/7/EO_21448.png,train3/7/SAR_21448.png,7,train
51210,train3/6/EO_51210.png,train3/6/SAR_51210.png,6,train
16194,train3/2/EO_16194.png,train3/2/SAR_16194.png,2,train
353990,train3/2/EO_353990.png,train3/2/SAR_353990.png,2,train
371127,train3/3/EO_371127.png,train3/3/SAR_371127.png,3,train
182663,train3/4/EO_182663.png,train3/4/SAR_182663.png,4,train
472428,train3/2/EO_472428.png,train3/2/SAR_472428.png,2,train
79400,train3/0/EO_79400.png,train3/0/SAR_79400.png,0,train
357054,train3/5/EO_357054.png,train3/5/SAR_357054.png,5,train
60547,train3/9/EO_60547.png,train3/9/SAR_60547.png,9,train
167646,train3/3/EO_167646.png,train3/3/SAR_167646.png,3,train
43482,train3/7/EO_43482.png,train3/7/SAR_43482.png,7,train
117099,train3/4/EO_117099.png,train3/4/SAR_117099.png,4,train
262130,train3/6/EO_262130.png,train3/6/SAR_262130.png,6,train
354292,train3/7/EO_354292.png,train3/7/SAR_354292.png,7,train
168639,train3/0/EO_168639.png,train3/0/SAR_168639.png,0,train
406574,train3/9/EO_406574.png,train3/9/SAR_406574.png,9,train
43044,train3/0/EO_43044.png,train3/0/SAR_43044.png,0,train
287882,train3/1/EO_287882.png,train3/1/SAR_287882.png,1,train
324980,train3/0/EO_324980.png,train3/0/SAR_324980.png,0,train
472110,train3/9/EO_472110.png,train3/9/SAR_472110.png,9,train
37684,train3/4/EO_37684.png,train3/4/SAR_37684.png,4,train
461522,train3/4/EO_461522.png,train3/4/SAR_461522.png,4,train
365266,train3/6/EO_365266.png,train3/6/SAR_365266.png,6,train
133107,train3/6/EO_133107.png,train3/6/SAR_133107.png,6,train
431504,train3/2/EO_431504.png,train3/2/SAR_431504.png,2,train
320368,train3/9/EO_320368.png,train3/9/SAR_320368.png,9,train
340063,train3/3/EO_340063.png,train3/3/SAR_340063.png,3,train
305046,train3/1/EO_305046.png,train3/1/SAR_305046.png,1,train
371762,train3/6/EO_371762.png,train3/6/SAR_371762.png,6,train
190581,train3/5/EO_190581.png,train3/5/SAR_190581.png,5,train
107324,train3/0/EO_107324.png,train3/0/SAR_107324.png,0,train
114578,train3/1/EO_114578.png,train3/1/SAR_114578.png,1,train
141133,train3/5/EO_141133.png,train3/5/SAR_141133.png,5,train
418765,train3/6/EO_418765.png,train3/6/SAR_418765.png,6,train
280690,train3/8/EO_280690.png,train3/8/SAR_280690.png,8,train
46726,train3/7/EO_46726.png,train3/7/SAR_46726.png,7,train
27767,train3/7/EO_27767.png,train3/7/SAR_27767.png,7,train
145443,train3/4/EO_145443.png,train3/4/SAR_145443.png,4,train
352568,train3/1/EO_352568.png,train3/1/SAR_352568.png,1,train
417570,train3/2/EO_417570.png,train3/2/SAR_417570.png,2,train
90387,train3/3/EO_90387.png,train3/3/SAR_90387.png,3,train
67306,train3/9/EO_67306.png,train3/9/SAR_67306.png,9,train
413084,train3/0/EO_413084.png,train3/0/SAR_413084.png,0,train
194260,train3/1/EO_194260.png,train3/1/SAR_194260.png,1,train
378144,train3/7/EO_378144.png,train3/7/SAR_378144.png,7,train
55023,train3/4/EO_55023.png,train3/4/SAR_55023.png,4,train
311008,train3/0/EO_311008.png,train3/0/SAR_311008.png,0,train
72809,train3/9/EO_72809.png,train3/9/SAR_72809.png,9,train
253213,train3/2/EO_253213.png,train3/2/SAR_253213.png,2,train
176728,train3/4/EO_176728.png,train3/4/SAR_176728.png,4,train
374618,train3/7/EO_374618.png,train3/7/SAR_374618.png,7,train
435316,train3/6/EO_435316.png,train3/6/SAR_435316.png,6,train
81480,train3/4/EO_81480.png,train3/4/SAR_81480.png,4,train
363240,train3/4/EO_363240.png,train3/4/SAR_363240.png,4,train
256000,train3/8/EO_256000.png,train3/8/SAR_256000.png,8,train
322030,train3/3/EO_322030.png,train3/3/SAR_322030.png,3,train
148440,train3/7/EO_148440.png,train3/7/SAR_148440.png,7,train
261600,train3/4/EO_261600.png,train3/4/SAR_261600.png,4,train
37471,train3/0/EO_37471.png,train3/0/SAR_37471.png,0,train
120491,train3/0/EO_120491.png,train3/0/SAR_120491.png,0,train
373312,train3/6/EO_373312.png,train3/6/SAR_373312.png,6,train
47506,train3/7/EO_47506.png,train3/7/SAR_47506.png,7,train
51501,train3/7/EO_51501.png,train3/7/SAR_51501.png,7,train
436700,train3/1/EO_436700.png,train3/1/SAR_436700.png,1,train
118201,train3/4/EO_118201.png,train3/4/SAR_118201.png,4,train
93616,train3/8/EO_93616.png,train3/8/SAR_93616.png,8,train
74015,train3/3/EO_74015.png,train3/3/SAR_74015.png,3,train
68368,train3/8/EO_68368.png,train3/8/SAR_68368.png,8,train
262047,train3/3/EO_262047.png,train3/3/SAR_262047.png,3,train
306191,train3/0/EO_306191.png,train3/0/SAR_306191.png,0,train
370568,train3/5/EO_370568.png,train3/5/SAR_370568.png,5,train
315684,train3/1/EO_315684.png,train3/1/SAR_315684.png,1,train
24270,train3/4/EO_24270.png,train3/4/SAR_24270.png,4,train
343665,train3/1/EO_343665.png,train3/1/SAR_343665.png,1,train
372282,train3/5/EO_372282.png,train3/5/SAR_372282.png,5,train
452193,train3/7/EO_452193.png,train3/7/SAR_452193.png,7,train
172919,train3/3/EO_172919.png,train3/3/SAR_172919.png,3,train
186137,train3/5/EO_186137.png,train3/5/SAR_186137.png,5,train
387870,train3/3/EO_387870.png,train3/3/SAR_387870.png,3,train
421652,train3/1/EO_421652.png,train3/1/SAR_421652.png,1,train
147407,train3/1/EO_147407.png,train3/1/SAR_147407.png,1,train
440651,train3/4/EO_440651.png,train3/4/SAR_440651.png,4,train
191239,train3/8/EO_191239.png,train3/8/SAR_191239.png,8,train
361876,train3/9/EO_361876.png,train3/9/SAR_361876.png,9,train
369144,train3/8/EO_369144.png,train3/8/SAR_369144.png,8,train
268300,train3/5/EO_268300.png,train3/5/SAR_268300.png,5,train
343890,train3/3/EO_343890.png,train3/3/SAR_343890.png,3,train
315404,train3/5/EO_315404.png,train3/5/SAR_315404.png,5,train
115127,train3/4/EO_115127.png,train3/4/SAR_115127.png,4,train
181774,train3/5/EO_181774.png,train3/5/SAR_181774.png,5,train
431382,train3/9/EO_431382.png,train3/9/SAR_431382.png,9,train
82063,train3/3/EO_82063.png,train3/3/SAR_82063.png,3,train
355865,train3/7/EO_355865.png,train3/7/SAR_355865.png,7,train
35248,train3/4/EO_35248.png,train3/4/SAR_35248.png,4,train
376887,train3/7/EO_376887.png,train3/7/SAR_376887.png,7,train
171333,train3/7/EO_171333.png,train3/7/SAR_171333.png,7,train
209204,train3/0/EO_209204.png,train3/0/SAR_209204.png,0,train
36513,train3/4/EO_36513.png,train3/4/SAR_36513.png,4,train
357688,train3/9/EO_357688.png,train3/9/SAR_357688.png,9,train
440153,train3/5/EO_440153.png,train3/5/SAR_440153.png,5,train
472857,train3/1/EO_472857.png,train3/1/SAR_472857.png,1,train
372148,train3/2/EO_372148.png,train3/2/SAR_372148.png,2,train
70637,train3/3/EO_70637.png,train3/3/SAR_70637.png,3,train
135467,train3/3/EO_135467.png,train3/3/SAR_135467.png,3,train
256304,train3/5/EO_256304.png,train3/5/SAR_256304.png,5,train
424894,train3/7/EO_424894.png,train3/7/SAR_424894.png,7,train
45692,train3/2/EO_45692.png,train3/2/SAR_45692.png,2,train
407640,train3/2/EO_407640.png,train3/2/SAR_407640.png,2,train
291259,train3/0/EO_291259.png,train3/0/SAR_291259.png,0,train
273147,train3/0/EO_273147.png,train3/0/SAR_273147.png,0,train
161296,train3/5/EO_161296.png,train3/5/SAR_161296.png,5,train
52562,train3/3/EO_52562.png,train3/3/SAR_52562.png,3,train
304210,train3/9/EO_304210.png,train3/9/SAR_304210.png,9,train
135734,train3/5/EO_135734.png,train3/5/SAR_135734.png,5,train
397307,train3/2/EO_397307.png,train3/2/SAR_397307.png,2,train
133958,train3/5/EO_133958.png,train3/5/SAR_133958.png,5,train
58119,train3/9/EO_58119.png,train3/9/SAR_58119.png,9,train
61143,train3/3/EO_61143.png,train3/3/SAR_61143.png,3,train
71224,train3/3/EO_71224.png,train3/3/SAR_71224.png,3,train
122310,train3/9/EO_122310.png,train3/9/SAR_122310.png,9,train
25935,train3/7/EO_25935.png,train3/7/SAR_25935.png,7,train
415150,train3/0/EO_415150.png,train3/0/SAR_415150.png,0,train
436163,train3/7/EO_436163.png,train3/7/SAR_436163.png,7,train
418682,train3/0/EO_418682.png,train3/0/SAR_418682.png,0,train
196095,train3/6/EO_196095.png,train3/6/SAR_196095.png,6,train
454146,train3/1/EO_454146.png,train3/1/SAR_454146.png,1,train
316501,train3/0/EO_316501.png,train3/0/SAR_316501.png,0,train
415056,train3/5/EO_415056.png,train3/5/SAR_415056.png,5,train
25694,train3/1/EO_25694.png,train3/1/SAR_25694.png,1,train
205401,train3/8/EO_205401.png,train3/8/SAR_205401.png,8,train
101012,train3/3/EO_101012.png,train3/3/SAR_101012.png,3,train
144320,train3/4/EO_144320.png,train3/4/SAR_144320.png,4,train
160850,train3/1/EO_160850.png,train3/1/SAR_160850.png,1,train
90593,train3/7/EO_90593.png,train3/7/SAR_90593.png,7,train
145133,train3/2/EO_145133.png,train3/2/SAR_145133.png,2,train
32749,train3/6/EO_32749.png,train3/6/SAR_32749.png,6,train
40696,train3/8/EO_40696.png,train3/8/SAR_40696.png,8,train
375355,train3/0/EO_375355.png,train3/0/SAR_375355.png,0,train
190642,train3/0/EO_190642.png,train3/0/SAR_190642.png,0,train
371593,train3/1/EO_371593.png,train3/1/SAR_371593.png,1,train
431560,train3/3/EO_431560.png,train3/3/SAR_431560.png,3,train
371747,train3/0/EO_371747.png,train3/0/SAR_371747.png,0,train
205880,train3/0/EO_205880.png,train3/0/SAR_205880.png,0,train
449541,train3/5/EO_449541.png,train3/5/SAR_449541.png,5,train
91415,train3/1/EO_91415.png,train3/1/SAR_91415.png,1,train
39413,train3/8/EO_39413.png,train3/8/SAR_39413.png,8,train
117907,train3/7/EO_117907.png,train3/7/SAR_117907.png,7,train
35638,train3/0/EO_35638.png,train3/0/SAR_35638.png,0,train
180230,train3/0/EO_180230.png,train3/0/SAR_180230.png,0,train
204656,train3/6/EO_204656.png,train3/6/SAR_204656.png,6,train
365741,train3/5/EO_365741.png,train3/5/SAR_365741.png,5,train
438887,train3/0/EO_438887.png,train3/0/SAR_438887.png,0,train
43323,train3/1/EO_43323.png,train3/1/SAR_43323.png,1,train
152953,train3/9/EO_152953.png,train3/9/SAR_152953.png,9,train
121515,train3/3/EO_121515.png,train3/3/SAR_121515.png,3,train
200117,train3/6/EO_200117.png,train3/6/SAR_200117.png,6,train
385749,train3/7/EO_385749.png,train3/7/SAR_385749.png,7,train
271131,train3/6/EO_271131.png,train3/6/SAR_271131.png,6,train
207099,train3/2/EO_207099.png,train3/2/SAR_207099.png,2,train
317035,train3/6/EO_317035.png,train3/6/SAR_317035.png,6,train
269360,train3/6/EO_269360.png,train3/6/SAR_269360.png,6,train
72511,train3/3/EO_72511.png,train3/3/SAR_72511.png,3,train
319713,train3/6/EO_319713.png,train3/6/SAR_319713.png,6,train
163166,train3/3/EO_163166.png,train3/3/SAR_163166.png,3,train
45163,train3/7/EO_45163.png,train3/7/SAR_45163.png,7,train
283418,train3/5/EO_283418.png,train3/5/SAR_283418.png,5,train
313497,train3/4/EO_313497.png,train3/4/SAR_313497.png,4,train
275177,train3/3/EO_275177.png,train3/3/SAR_275177.png,3,train
144164,train3/6/EO_144164.png,train3/6/SAR_144164.png,6,train
434282,train3/7/EO_434282.png,train3/7/SAR_434282.png,7,train
180622,train3/9/EO_180622.png,train3/9/SAR_180622.png,9,train
193074,train3/7/EO_193074.png,train3/7/SAR_193074.png,7,train
392030,train3/6/EO_392030.png,train3/6/SAR_392030.png,6,train
413457,train3/4/EO_413457.png,train3/4/SAR_413457.png,4,train
103240,train3/1/EO_103240.png,train3/1/SAR_103240.png,1,train
271609,train3/3/EO_271609.png,train3/3/SAR_271609.png,3,train
60707,train3/0/EO_60707.png,train3/0/SAR_60707.png,0,train
414332,train3/4/EO_414332.png,train3/4/SAR_414332.png,4,train
62638,train3/0/EO_62638.png,train3/0/SAR_62638.png,0,train
412097,train3/0/EO_412097.png,train3/0/SAR_412097.png,0,train
376589,train3/6/EO_376589.png,train3/6/SAR_376589.png,6,train
127140,train3/2/EO_127140.png,train3/2/SAR_127140.png,2,train
285670,train3/6/EO_285670.png,train3/6/SAR_285670.png,6,train
150900,train3/2/EO_150900.png,train3/2/SAR_150900.png,2,train
440947,train3/7/EO_440947.png,train3/7/SAR_440947.png,7,train
377962,train3/1/EO_377962.png,train3/1/SAR_377962.png,1,train
79307,train3/9/EO_79307.png,train3/9/SAR_79307.png,9,train
382732,train3/3/EO_382732.png,train3/3/SAR_382732.png,3,train
347953,train3/7/EO_347953.png,train3/7/SAR_347953.png,7,train
445163,train3/1/EO_445163.png,train3/1/SAR_445163.png,1,train
256338,train3/0/EO_256338.png,train3/0/SAR_256338.png,0,train
433395,train3/8/EO_433395.png,train3/8/SAR_433395.png,8,train
160071,train3/9/EO_160071.png,train3/9/SAR_160071.png,9,train
3275,train3/4/EO_3275.png,train3/4/SAR_3275.png,4,train
201739,train3/5/EO_201739.png,train3/5/SAR_201739.png,5,train
420607,train3/8/EO_420607.png,train3/8/SAR_420607.png,8,train
362429,train3/4/EO_362429.png,train3/4/SAR_362429.png,4,train
261614,train3/2/EO_261614.png,train3/2/SAR_261614.png,2,train
295567,train3/6/EO_295567.png,train3/6/SAR_295567.png,6,train
357445,train3/3/EO_357445.png,train3/3/SAR_357445.png,3,train
132115,train3/1/EO_132115.png,train3/1/SAR_132115.png,1,train
19571,train3/5/EO_19571.png,train3/5/SAR_19571.png,5,train
160400,train3/2/EO_160400.png,train3/2/SAR_160400.png,2,train
138678,train3/9/EO_138678.png,train3/9/SAR_138678.png,9,train
273113,train3/2/EO_273113.png,train3/2/SAR_273113.png,2,train
339398,train3/0/EO_339398.png,train3/0/SAR_339398.png,0,train
8009,train3/3/EO_8009.png,train3/3/SAR_8009.png,3,train
356104,train3/7/EO_356104.png,train3/7/SAR_356104.png,7,train
424277,train3/7/EO_424277.png,train3/7/SAR_424277.png,7,train
332340,train3/1/EO_332340.png,train3/1/SAR_332340.png,1,train
464528,train3/3/EO_464528.png,train3/3/SAR_464528.png,3,train
436416,train3/6/EO_436416.png,train3/6/SAR_436416.png,6,train
40618,train3/4/EO_40618.png,train3/4/SAR_40618.png,4,train
261662,train3/0/EO_261662.png,train3/0/SAR_261662.png,0,train
107050,train3/5/EO_107050.png,train3/5/SAR_107050.png,5,train
87851,train3/1/EO_87851.png,train3/1/SAR_87851.png,1,train
208244,train3/7/EO_208244.png,train3/7/SAR_208244.png,7,train
7722,train3/9/EO_7722.png,train3/9/SAR_7722.png,9,train
43795,train3/7/EO_43795.png,train3/7/SAR_43795.png,7,train
190926,train3/7/EO_190926.png,train3/7/SAR_190926.png,7,train
331865,train3/2/EO_331865.png,train3/2/SAR_331865.png,2,train
471105,train3/0/EO_471105.png,train3/0/SAR_471105.png,0,train
266726,train3/5/EO_266726.png,train3/5/SAR_266726.png,5,train
118594,train3/5/EO_118594.png,train3/5/SAR_118594.png,5,train
460064,train3/4/EO_460064.png,train3/4/SAR_460064.png,4,train
387277,train3/2/EO_387277.png,train3/2/SAR_387277.png,2,train
297148,train3/5/EO_297148.png,train3/5/SAR_297148.png,5,train
36512,train3/7/EO_36512.png,train3/7/SAR_36512.png,7,train
258205,train3/6/EO_258205.png,train3/6/SAR_258205.png,6,train
36169,train3/2/EO_36169.png,train3/2/SAR_36169.png,2,train
408718,train3/1/EO_408718.png,train3/1/SAR_408718.png,1,train
437512,train3/2/EO_437512.png,train3/2/SAR_437512.png,2,train
292813,train3/3/EO_292813.png,train3/3/SAR_292813.png,3,train
85815,train3/4/EO_85815.png,train3/4/SAR_85815.png,4,train
254815,train3/5/EO_254815.png,train3/5/SAR_254815.png,5,train
80944,train3/9/EO_80944.png,train3/9/SAR_80944.png,9,train
301075,train3/8/EO_301075.png,train3/8/SAR_301075.png,8,train
86262,train3/7/EO_86262.png,train3/7/SAR_86262.png,7,train
388322,train3/9/EO_388322.png,train3/9/SAR_388322.png,9,train
371502,train3/7/EO_371502.png,train3/7/SAR_371502.png,7,train
289236,train3/2/EO_289236.png,train3/2/SAR_289236.png,2,train
254453,train3/7/EO_254453.png,train3/7/SAR_254453.png,7,train
341645,train3/5/EO_341645.png,train3/5/SAR_341645.png,5,train
302500,train3/1/EO_302500.png,train3/1/SAR_302500.png,1,train
86376,train3/1/EO_86376.png,train3/1/SAR_86376.png,1,train
5283,train3/6/EO_5283.png,train3/6/SAR_5283.png,6,train
440016,train3/4/EO_440016.png,train3/4/SAR_440016.png,4,train
6348,train3/7/EO_6348.png,train3/7/SAR_6348.png,7,train
406511,train3/1/EO_406511.png,train3/1/SAR_406511.png,1,train
308199,train3/3/EO_308199.png,train3/3/SAR_308199.png,3,train
406194,train3/2/EO_406194.png,train3/2/SAR_406194.png,2,train
347271,train3/4/EO_347271.png,train3/4/SAR_347271.png,4,train
338088,train3/3/EO_338088.png,train3/3/SAR_338088.png,3,train
318739,train3/8/EO_318739.png,train3/8/SAR_318739.png,8,train
337212,train3/0/EO_337212.png,train3/0/SAR_337212.png,0,train
123779,train3/7/EO_123779.png,train3/7/SAR_123779.png,7,train
327109,train3/8/EO_327109.png,train3/8/SAR_327109.png,8,train
347575,train3/5/EO_347575.png,train3/5/SAR_347575.png,5,train
358211,train3/4/EO_358211.png,train3/4/SAR_358211.png,4,train
417844,train3/4/EO_417844.png,train3/4/SAR_417844.png,4,train
438932,train3/8/EO_438932.png,train3/8/SAR_438932.png,8,train
285986,train3/0/EO_285986.png,train3/0/SAR_285986.png,0,train
169371,train3/7/EO_169371.png,train3/7/SAR_169371.png,7,train
74639,train3/5/EO_74639.png,train3/5/SAR_74639.png,5,train
311978,train3/8/EO_311978.png,train3/8/SAR_311978.png,8,train
359187,train3/9/EO_359187.png,train3/9/SAR_359187.png,9,train
316204,train3/9/EO_316204.png,train3/9/SAR_316204.png,9,train
347588,train3/2/EO_347588.png,train3/2/SAR_347588.png,2,train
131733,train3/2/EO_131733.png,train3/2/SAR_131733.png,2,train
404199,train3/4/EO_404199.png,train3/4/SAR_404199.png,4,train
369468,train3/2/EO_369468.png,train3/2/SAR_369468.png,2,train
161937,train3/1/EO_161937.png,train3/1/SAR_161937.png,1,train
272922,train3/4/EO_272922.png,train3/4/SAR_272922.png,4,train
93741,train3/3/EO_93741.png,train3/3/SAR_93741.png,3,train
163009,train3/6/EO_163009.png,train3/6/SAR_163009.png,6,train
118101,train3/6/EO_118101.png,train3/6/SAR_118101.png,6,train
383142,train3/5/EO_383142.png,train3/5/SAR_383142.png,5,train
319215,train3/8/EO_319215.png,train3/8/SAR_319215.png,8,train
309239,train3/0/EO_309239.png,train3/0/SAR_309239.png,0,train
210434,train3/7/EO_210434.png,train3/7/SAR_210434.png,7,train
354618,train3/2/EO_354618.png,train3/2/SAR_354618.png,2,train
11074,train3/3/EO_11074.png,train3/3/SAR_11074.png,3,train
462665,train3/1/EO_462665.png,train3/1/SAR_462665.png,1,train
33328,train3/9/EO_33328.png,train3/9/SAR_33328.png,9,train
324112,train3/5/EO_324112.png,train3/5/SAR_324112.png,5,train
268166,train3/4/EO_268166.png,train3/4/SAR_268166.png,4,train
300603,train3/0/EO_300603.png,train3/0/SAR_300603.png,0,train
369645,train3/9/EO_369645.png,train3/9/SAR_369645.png,9,train
372375,train3/6/EO_372375.png,train3/6/SAR_372375.png,6,train
58169,train3/1/EO_58169.png,train3/1/SAR_58169.png,1,train
349511,train3/2/EO_349511.png,train3/2/SAR_349511.png,2,train
18352,train3/0/EO_18352.png,train3/0/SAR_18352.png,0,train
188992,train3/4/EO_188992.png,train3/4/SAR_188992.png,4,train
71473,train3/7/EO_71473.png,train3/7/SAR_71473.png,7,train
363320,train3/3/EO_363320.png,train3/3/SAR_363320.png,3,train
373259,train3/5/EO_373259.png,train3/5/SAR_373259.png,5,train
